MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,MFCC_21,MFCC_22,MFCC_23,MFCC_24,MFCC_25,MFCC_26,MFCC_27,MFCC_28,MFCC_29,MFCC_30,MFCC_31,MFCC_32,MFCC_33,MFCC_34,MFCC_35,MFCC_36,MFCC_37,MFCC_38,MFCC_39,MFCC_40,MFCC_41,MFCC_42,MFCC_43,MFCC_44,Pitch_mean,Pitch_std,Energy_mean,Energy_std,Spectral_Centroid_mean,Spectral_Centroid_std,Spectral_Bandwidth_Mean,Spectral_Rolloff_Mean,RMS_Energy_Mean,Chroma0,Chroma1,Chroma2,Chroma3,Chroma4,Chroma5,Chroma6,Chroma7,Chroma8,Chroma9,Chroma10,Chroma11,ZCR_mean,ZCR_std,Loudness,Mel_Spec_Mean,LPC_0,LPC_1,LPC_2,LPC_3,LPC_4,LPC_5,LPC_6,LPC_7,LPC_8,LPC_9,LPC_10,Emotion,Speaker_id
-479.20096,129.42761,-18.8109,35.107967,-13.91383,13.132273,-19.515793,6.6318026,-7.3598375,10.825658,-3.2943385,4.224602,-2.4648564,-1.5344651,-9.261476,-2.0328314,-2.0470178,-1.4564295,0.58290565,0.37639365,1.418819,-2.8204548,2.1918802,-0.48037386,4.5184703,1.7867949,2.8464918,0.81758314,1.2560711,2.55678,2.061134,2.678443,3.7975087,1.856154,2.1709728,1.9641907,1.4203695,-1.6305504,-3.1879718,-2.092551,-2.883288,-1.3161112,-0.6141658,-1.0992886,0.027230376,940.11206,834.33575,0.0046789083,0.003946555,1262.3640981826359,391.54574443929886,1355.6584318072594,2590.144230769231,0.0046789083,0.4768373,0.44550502,0.43780926,0.33597472,0.41225335,0.49667832,0.3573814,0.4036726,0.42832226,0.41181773,0.4101763,0.5105471,0.0865635016025641,0.040323511178330926,-14.34130056528971,0.009395436,1.0,-2.655219,3.6654537,-4.095164,4.273517,-3.989736,3.2174783,-2.3523908,1.5031197,-0.7435959,0.24052383,Neutral,Ses02M_script03_1_F014
-468.79752,127.95362,-6.6834846,36.728653,-14.420431,18.934856,-12.400406,5.1539745,-7.5723705,11.169456,-4.5479746,5.3021894,-4.5402513,7.711814,-7.86046,-3.052059,-2.595485,-1.9106475,-3.5547066,-1.48333,-2.9409983,-4.82518,2.7160747,-4.702455,2.7025523,0.42855033,1.8173202,2.090977,1.4751056,0.642814,-2.614003,-3.783117,-1.6452099,-1.995953,1.0218892,1.6960932,0.2988587,-2.6143515,-3.5978293,-1.5144175,-2.4164398,-3.9515033,-1.1514403,-0.13698639,2.2777388,883.04395,793.7324,0.005279917,0.0055423877,1265.5551378140867,419.5918909203456,1423.7781842738239,2647.3307291666665,0.005279917,0.64261246,0.5084376,0.38610607,0.35578468,0.36741385,0.5187686,0.33427975,0.35071352,0.47025552,0.4919217,0.43269926,0.4555722,0.0791015625,0.03921712155146511,-17.62528018731013,0.014731846,1.0,-2.2743375,2.7495818,-3.0590599,3.181802,-3.018589,2.817619,-2.3425922,1.6745248,-1.0551784,0.38767365,Neutral,Ses02M_script03_1_M016
-502.06363,128.55327,-12.173662,40.826553,-16.052649,16.535103,-15.531834,13.82245,-6.1667843,10.246453,-6.9357076,6.8951445,-4.289164,-2.3407083,-6.4623427,-2.5069842,-2.5816975,0.22137575,-2.7768517,1.0829974,0.7213431,-0.88808787,5.4316325,2.6204004,7.348225,3.8545911,6.8453794,3.4475017,3.3843734,-0.56005466,-1.9574915,-1.9493651,-0.91251034,-0.54015845,1.4606845,2.0118582,0.88516843,-2.225524,-3.4209387,-2.2548833,-3.7181807,-2.089306,0.5670671,0.63778853,2.798621,1011.3188,950.2545,0.0035116775,0.0030342175,1220.2803990532057,413.08194574297494,1390.2863013608428,2547.962816455696,0.0035116775,0.61565465,0.5386293,0.44603953,0.33443278,0.2962853,0.47589898,0.35295072,0.33056557,0.3623114,0.42652225,0.39793447,0.42497408,0.07297023338607594,0.04181268691169625,-13.774261767708204,0.0055157472,1.0,-2.4254649,3.1771889,-3.6350863,3.758151,-3.4662633,2.9105694,-2.1581197,1.3724352,-0.7305831,0.2552161,Neutral,Ses02M_script03_1_F015
-496.64615,135.96461,-6.7905674,39.128254,-15.835611,21.255136,-7.339864,8.14441,-12.650519,16.550041,-8.231895,9.26713,-2.47024,4.55475,-6.4438186,-0.9941415,-4.2355027,-0.8559922,-2.986063,-0.3993761,-0.9484311,-4.68568,3.4125996,-2.7808657,1.9811616,1.1829748,3.3874195,2.0639868,2.6597338,0.026218366,-1.2841048,-3.227264,-0.7491482,-1.9306216,2.7274482,2.327958,0.41177005,-2.1873336,-1.8846196,-1.6487075,-1.936393,-2.8600433,-1.0386386,-0.57419395,0.3575368,718.2665,604.1222,0.0033202409,0.0028459334,1200.2825114842199,330.13486797999343,1426.8003298470483,2593.9477848101264,0.0033202409,0.6839528,0.5654832,0.46461666,0.4234743,0.45407745,0.6263574,0.4399682,0.37639484,0.41485703,0.55045867,0.5067268,0.5033118,0.06381650514240507,0.017944022385354003,-15.038419533687719,0.004937513,1.0,-2.0684044,2.1048644,-2.239915,2.5360389,-2.6452224,2.338027,-1.6118634,1.1364763,-0.8148802,0.30657324,Neutral,Ses02M_script03_1_M017
-479.27945,129.33096,-14.050842,27.300652,-13.013337,21.7664,-16.613188,8.644482,-9.060171,14.326691,-9.789152,6.988082,-4.265341,-1.0831019,-12.2590275,-0.46516806,-5.330541,3.4846842,-0.35339242,-0.30670023,-0.58151925,-3.5780203,2.5203276,-1.3606064,2.258577,2.382033,4.6588783,1.924754,1.1362777,2.8075826,3.3970444,2.3026767,0.27277625,-2.2795727,0.81034577,0.83946675,2.8394718,-1.2563361,-3.2535233,-4.474077,-3.2573357,-1.514271,-1.4103786,-2.3395002,1.5268462,806.50073,544.17676,0.004248555,0.0028975152,1237.3773998835768,312.8399293393877,1409.5464095164502,2548.5248447204967,0.004248555,0.3887347,0.34067217,0.35292748,0.32233894,0.3436752,0.39399308,0.35035422,0.5430975,0.52780753,0.36406738,0.35760725,0.43646625,0.07716360151397515,0.028060518109496085,-12.96242057844431,0.0066172336,1.0,-2.3305588,2.5865347,-2.4941287,2.6214533,-2.5400546,2.2360759,-1.8203478,1.3637278,-0.913141,0.3525513,Neutral,Ses02M_script03_1_F016
-435.14792,103.82587,1.9871429,32.14774,-16.818428,16.42131,-10.556746,8.601646,-5.2996316,10.938132,-6.8570523,4.9891753,-5.4829836,5.411571,-8.933128,-2.1669679,-3.7073476,-3.8313253,-0.92928374,-1.7344925,-2.2525747,-5.0463653,1.524519,-2.4397082,1.1002778,0.21606068,1.7126032,1.5969623,0.55920804,-0.2291438,-2.278267,-3.6430182,-2.329409,-3.4643364,1.6091079,1.2847937,0.37914616,-2.2734783,-2.7290423,-2.154128,-2.925667,-4.811848,-4.5137386,-2.823705,-0.044700544,1270.9552,1055.3832,0.007699356,0.00912902,1676.8205431261033,879.3811985599906,1589.581540654956,3419.7048611111113,0.007699356,0.471143,0.36764005,0.35813746,0.39978647,0.48321113,0.54690224,0.3889593,0.47948754,0.60426164,0.5325531,0.46218267,0.38652965,0.13065863715277778,0.13353668232242538,-21.316267933403427,0.036534935,1.0,-1.8459394,1.8671701,-2.228975,2.3238738,-2.13741,1.9923875,-1.4431301,0.9457699,-0.55059713,0.1741771,Happy,Ses02M_script03_1_M018
-439.1385,121.48701,-2.401792,33.525845,-12.310062,9.531158,-14.881972,-0.6115149,-13.547903,3.7205086,-7.7315607,2.4033165,-3.0890627,1.3293395,-6.542548,-2.547468,-4.8905435,-3.2037125,-1.3275859,0.2254263,4.3679852,0.35696003,3.525831,1.9013116,2.7954073,5.502812,7.4124885,-1.4948305,1.971836,-2.1642616,-3.3600047,-3.8077624,-3.2863176,-1.4431939,-1.0726014,-0.95143443,-0.6689464,-1.3879992,-3.4258626,-3.8800418,-3.5594075,-1.4812864,-1.0084621,-0.85337096,2.5192473,986.39044,888.48004,0.009775561,0.009857725,1216.1603724284869,457.3693420485838,1398.715659397045,2545.2083333333335,0.009775561,0.45344147,0.4070803,0.30961713,0.28201187,0.35641876,0.27092648,0.19486335,0.24685788,0.2902649,0.34455714,0.47296396,0.4892896,0.07071614583333333,0.0398808623030241,-18.26276117032392,0.049785696,1.0,-2.600106,3.4543653,-3.6636827,3.5235233,-3.3479571,3.2602675,-2.862621,2.0490112,-1.0487196,0.2829111,Happy,Ses02M_script03_1_F017
-402.0187,114.405815,-4.3614154,37.164104,-17.429035,16.077398,-17.888474,-2.7211528,-11.527557,7.7118754,-9.541201,2.1835976,-5.7127275,7.7138114,-10.377771,-3.6560373,-5.779968,-5.298675,-2.6743855,-4.1230135,-4.2459254,-4.3866587,-0.51028425,-4.773644,-0.3051167,-0.39299485,1.7776042,1.5785147,3.521176,0.6520564,1.3359427,-1.44682,0.103861675,2.1326523,2.2540758,1.3250438,-0.46663392,-2.5667026,-0.80474466,-1.2145436,-0.69355685,-1.2093315,-0.63036084,0.47420424,0.8918839,999.58203,939.83624,0.011710603,0.010337269,1407.2868951269463,557.2576103546484,1471.7817516812963,2927.6315789473683,0.011710603,0.4121755,0.38003415,0.3507666,0.3211468,0.37799314,0.43059728,0.33441743,0.40862194,0.49219826,0.56400144,0.47664273,0.43038875,0.09075606496710527,0.05622284563423034,-17.38035101213552,0.059977166,1.0,-2.2805896,2.8771913,-3.2230752,3.2989597,-3.1438093,2.948936,-2.4901383,1.7184577,-0.96408653,0.34151903,Happy,Ses02M_script03_1_M019
-469.9001,121.669395,-16.780289,41.178688,-7.701786,13.384053,-15.641399,3.6998913,-3.4943416,10.109654,-5.484327,1.9429489,0.32098484,-2.3770607,-11.256849,-2.1283078,-7.9178233,-4.838478,-2.9568126,-2.7986538,-0.6936203,-1.871826,6.0353155,4.228375,6.450152,2.4974883,3.1439548,1.4002503,2.526257,3.4836135,0.63328975,-3.7328758,-2.8936548,-1.4590081,2.3513606,2.3832026,-0.004255969,-1.2052238,-0.7046653,-2.1899478,-2.1020317,-1.150236,1.5040393,2.115915,2.3353925,897.675,827.5452,0.0054797456,0.0046466216,1299.1775304664914,468.5679450968247,1371.5358017479366,2664.7727272727275,0.0054797456,0.55050796,0.43035004,0.4012101,0.4751439,0.42004195,0.36846215,0.23201543,0.3095485,0.36090627,0.38170213,0.3323414,0.40312594,0.08247514204545454,0.04720220916995656,-15.926469304828393,0.013177229,1.0,-2.3964639,2.9151742,-3.0666356,3.2073386,-3.1235828,2.8297243,-2.5372043,2.0759184,-1.3032436,0.45307118,Happy,Ses02M_script03_1_F018
-437.65482,124.2463,-7.0413437,28.241451,-15.2779255,22.740635,-12.820926,6.6184654,-13.143138,14.364566,-9.907265,4.9571457,-3.2698207,7.0295672,-8.623733,-4.7649612,-4.68488,-3.0586324,-2.203513,-3.1164846,-3.218444,-4.275084,0.20896488,-3.7387478,0.73025066,0.5872871,1.666305,0.64770246,2.1825726,-2.477386,-1.8470906,-4.1374164,-2.262128,-0.0862793,1.2966677,2.963164,0.1889725,-1.3501778,-0.52081436,1.2471621,-0.14411606,0.28957233,-0.4613649,0.6999242,1.7045099,909.83307,764.40076,0.0067918357,0.0068919603,1419.9614247187685,697.7621017722705,1472.3574909609915,2811.356707317073,0.0067918357,0.4801579,0.4520767,0.49323788,0.5921259,0.543512,0.51991236,0.40024456,0.4105675,0.427827,0.44382602,0.46425357,0.43579954,0.10208650914634146,0.08384948319946874,-17.954397596477918,0.023136774,1.0,-1.8079861,1.6841235,-1.9882507,2.472563,-2.3883648,1.9817199,-1.5859485,1.2003498,-0.87337404,0.3859227,Happy,Ses02M_script03_1_M020
-371.30106,103.298645,-2.7137287,36.52524,-17.53186,16.631771,-14.247394,-0.341175,-17.625465,12.1063795,-15.874899,6.097771,-7.124089,6.412057,-8.568854,-5.843641,-5.1432395,-4.045741,-3.1840138,-4.8240776,-3.0004928,-4.752041,-0.37051556,-4.845059,-0.45363572,-0.8441768,0.7151624,0.86587846,3.5203166,1.0456053,-0.5501217,-2.50185,-0.43315926,-0.5594309,1.4521381,1.5375599,-0.40143546,-1.8860905,-1.7827021,-1.3914156,-0.6201485,-1.3671944,-1.6581761,-0.36398593,0.8786173,1325.8491,1089.3701,0.012659011,0.009957572,1680.2783161387345,813.2055880991808,1564.1539414954802,3294.871794871795,0.012659011,0.4033839,0.34460756,0.28811368,0.27253795,0.3482504,0.43578482,0.38236463,0.3678784,0.44056237,0.5104855,0.42973527,0.4039705,0.1273389696241259,0.10277988278612397,-16.86893282047297,0.064865954,1.0,-1.5984817,1.3101298,-1.500808,1.7177219,-1.7399435,1.4861681,-1.0403535,0.8280505,-0.5625317,0.20303228,Happy,Ses02M_script03_1_M021
-341.72064,126.81152,-21.856764,29.07298,-22.739876,15.82279,-8.351487,-2.836377,-16.101068,8.628353,-9.707989,8.752914,-12.797916,4.2885904,-9.381301,-0.8631291,-3.960236,-7.2198944,-4.882214,-8.0701885,-2.1025906,-6.7668056,-0.33991596,-3.216262,-1.9513826,1.2076724,2.4845712,-0.37510628,0.94668823,-1.5194952,-0.28098306,-2.6257076,-2.0263753,-2.4257681,0.65052193,0.02162211,-1.4450831,-4.512951,-4.2739587,-1.346264,0.9268388,1.7950679,-1.0741612,-1.4453939,-0.9464628,1195.5419,973.29626,0.0166366,0.012072922,1424.6840035122987,696.7565661748991,1344.1526473021277,2738.125,0.0166366,0.4149723,0.36517173,0.3503248,0.36121872,0.35198846,0.3713886,0.40253317,0.3954934,0.41934168,0.4908549,0.49343404,0.3591925,0.11011067708333333,0.08290911616159881,-15.039540197975306,0.10483119,1.0,-2.1907518,2.504742,-2.6740108,2.7636504,-2.6288376,2.44562,-1.8980025,1.2553596,-0.7091787,0.20414412,Happy,Ses02M_script03_1_M022
-413.286,117.90782,-23.015987,27.948307,-18.247934,21.857977,-23.448061,6.1042023,-6.1692953,18.299726,-6.392895,7.687577,-8.161602,2.3014743,-6.347631,-1.6085153,-3.996478,-0.6125256,-6.472723,0.9650491,-1.820942,-5.3608227,1.2372165,1.4411906,3.7675505,5.7707744,7.565444,2.6812341,2.7940688,1.3367049,0.6188912,0.25768974,0.31610996,-0.34420735,0.2594117,1.3102907,1.9914507,-2.7046938,-2.45123,-0.56871945,-0.8286469,-0.16738294,-1.4630821,-0.8189608,1.213793,1054.3245,801.6019,0.007256772,0.0052795704,1513.1782563075858,527.5594600308272,1486.5701342142045,3140.243902439024,0.007256772,0.33653212,0.33154023,0.31947148,0.3094426,0.4500899,0.6253634,0.4187796,0.25738892,0.29112494,0.3501518,0.42899445,0.4054261,0.10821979801829268,0.06208873029153033,-13.405414042710069,0.01985977,1.0,-1.8361245,1.7915492,-2.0603075,2.4426281,-2.3740203,2.0268586,-1.5438476,1.1385967,-0.8407888,0.3814875,Happy,Ses02M_script03_1_F019
-385.94577,106.583176,-7.053558,42.572994,-16.15155,11.825787,-13.658394,2.146695,-17.285625,11.332778,-10.695064,5.585003,-6.283149,5.8190627,-8.93547,-2.443091,-5.4270253,-5.445632,-3.3658159,-3.851222,-2.4759321,-5.2605114,1.0516366,-3.612189,-1.1686811,-0.7499692,1.8208979,1.0113325,2.9185364,-0.8734803,-1.11442,-4.5517673,-2.3089254,-0.5488027,1.6330544,1.7263061,0.93519294,-0.93060774,-0.67700315,0.4026633,-0.5613494,-1.3471392,-2.359043,-0.8738467,1.1347976,1282.3247,1046.6558,0.01266826,0.011680731,1553.5806453282892,699.240970195881,1511.8177748082205,3105.386078042328,0.01266826,0.44205043,0.38957548,0.3266742,0.32459098,0.35748163,0.4455323,0.38312396,0.30893832,0.32630354,0.41731796,0.4461594,0.39035317,0.11003250041335978,0.08441189828898817,-20.743069108892456,0.0730229,1.0,-2.027021,2.2143424,-2.3226,2.4829528,-2.5535889,2.2873662,-1.8113575,1.3632463,-0.8075755,0.27044258,Happy,Ses02M_script03_1_M023
-466.70892,115.2053,-8.430225,40.765095,-16.794762,9.252397,-26.655218,5.2238026,-7.5576644,11.001154,-5.2078094,4.2694073,0.50472784,-0.6445394,-5.2695312,2.6198852,-6.279896,-0.5223216,-0.71536696,-0.105330765,4.197332,-0.8380657,1.2578356,1.0851022,3.187073,6.543096,7.585304,4.944291,3.4943366,1.9038093,1.11827,0.5223913,0.1879715,-1.5509733,1.180537,0.47334045,0.0044927928,-3.287696,-1.7284595,-2.4106276,-1.6726328,-1.4842478,-1.2251977,-1.2747879,-0.3909743,1037.5345,900.2822,0.005226824,0.0034018117,1404.3144290465314,569.4282293328196,1468.8964332292085,2916.2513469827586,0.005226824,0.43058577,0.34252232,0.32814252,0.30830294,0.28010365,0.3385935,0.28555238,0.29435164,0.3471477,0.40038225,0.35890487,0.4137833,0.09518327384159483,0.06505893957883879,-13.035080982861187,0.0099333115,1.0,-2.074221,2.3639274,-2.6751857,2.9049304,-2.8284366,2.3954473,-1.87272,1.3637092,-0.7470987,0.2598822,Happy,Ses02M_script03_1_F020
-457.3092,123.661476,-6.6435237,44.792896,-17.65578,18.171349,-18.76029,5.1038537,-12.643576,12.913089,-6.2515836,5.013432,-4.5787244,4.7985783,-6.540106,-5.600439,-3.3979452,-1.1261979,-2.5563748,-1.009922,-1.8625399,-5.20558,1.2849883,-1.9123373,1.654739,1.3292478,2.0512803,2.2449841,3.6599708,0.76694185,0.7988608,-1.2580703,1.185704,0.351978,2.2188065,2.4402761,1.3818958,-0.46742702,-1.2773235,-1.0067002,-1.4280689,-1.6038567,-1.3848534,-0.8482181,-0.9383508,879.2164,793.52893,0.005397974,0.0046050646,1396.2931753599362,631.8078875174583,1474.3314962427157,2954.5516304347825,0.005397974,0.39921364,0.38372982,0.3837025,0.37725836,0.6440042,0.63342875,0.44421354,0.4317163,0.43214875,0.44853356,0.4357199,0.51389736,0.09704059103260869,0.08369057358293426,-16.626201058668727,0.012694789,1.0,-1.8966875,2.0080674,-2.4166734,2.7197766,-2.659859,2.325274,-1.7445339,1.225007,-0.83672506,0.3435936,Happy,Ses02M_script03_1_M024
-478.10065,121.845375,-7.309276,43.69946,-11.632138,20.567577,-24.76586,5.191557,-12.969402,15.309279,-5.625268,-0.05750808,-1.5796438,4.902484,-8.827967,-3.7596166,-3.7511055,-1.8897753,-3.8784986,-0.2364446,0.6186133,-2.9346216,1.6625237,-0.43496558,3.6962178,2.6681347,3.250437,2.0328233,3.7535734,0.994366,1.289738,-0.6878302,2.2443419,2.7581203,4.8306775,5.02962,3.1412938,0.9885975,-1.8942493,-3.816816,-2.1436603,-1.7986499,-2.5420213,-1.857046,-1.2594182,720.3192,585.8807,0.003979976,0.0023348806,1341.2997106523637,506.2116585855131,1496.1527678263951,2884.393601190476,0.003979976,0.416346,0.303312,0.30459416,0.25681198,0.4078886,0.4907361,0.3579887,0.43119818,0.42788014,0.3810424,0.41608977,0.5033181,0.08139764694940477,0.043348919718663996,-10.894185834594008,0.005432838,1.0,-1.5859705,1.330879,-1.8544853,2.235568,-2.0033667,1.6635855,-1.331049,0.97551894,-0.64122957,0.28677684,Happy,Ses02M_script03_1_F021
-425.35068,127.71453,-7.985734,42.598743,-13.345145,13.07878,-6.9669714,-2.519628,-14.399315,10.8524,-9.013983,4.7190814,-6.0582523,2.8412964,-6.6357684,-3.9178827,-4.7068987,-4.158005,-3.025653,-4.4196644,-3.2458458,-4.4787197,0.54555047,-4.6069827,0.031188047,1.4304109,2.9947941,2.7555323,4.240207,1.7325443,-0.48206615,-2.3203506,-1.1459429,-1.6808976,0.21731976,-1.1968269,-0.9116744,-0.7601289,-1.6313998,-0.20155287,-1.9073243,-2.2529564,-3.0665827,-1.6542648,-0.65349627,935.8554,875.8008,0.007940573,0.0049461876,1319.5594108391635,752.7873479003247,1354.277184853845,2630.0929588607596,0.007940573,0.35630435,0.3463349,0.37425506,0.3584242,0.3779057,0.38358516,0.31886014,0.32856214,0.418695,0.57761925,0.56108946,0.38041657,0.08742088607594936,0.08661652679053479,-13.504544184371605,0.022166653,1.0,-1.8681072,1.7699878,-1.9701746,2.3026443,-2.3167577,1.9365029,-1.3564329,1.0189934,-0.72193325,0.258253,Happy,Ses02M_script03_1_M025
-408.39047,110.24328,-20.598839,32.760002,-21.114122,14.3834915,-15.832874,-2.0297596,-10.625979,13.047657,-3.7374623,-2.0389538,-0.586566,-2.8619714,-9.803565,-5.0554395,-7.565301,-4.62804,-4.307141,-0.15990987,1.0725749,-0.8290071,3.5269787,2.4098408,5.5476437,5.5316787,9.056952,8.405157,9.272558,5.5856223,2.5894268,-2.398058,-0.6113577,-2.616979,-0.44324926,-0.43065798,-1.8891069,-3.9727564,-4.7586694,-3.925036,-2.6946502,-1.4372637,-1.7889822,-1.0988784,1.2653191,1199.3112,959.4677,0.008970007,0.0057759522,1458.234694666885,530.0304180626143,1433.3500220257454,2970.7395186335402,0.008970007,0.36906797,0.36624724,0.30073193,0.33924568,0.27792943,0.24684858,0.22185689,0.25576094,0.4220584,0.46351022,0.3816318,0.30725703,0.10004609860248448,0.06106729798306737,-16.868225761562055,0.028585253,1.0,-2.4629197,3.2513788,-3.6908977,3.8892276,-3.6783495,3.136724,-2.4643915,1.8742124,-1.2073082,0.42234573,Happy,Ses02M_script03_1_F022
-413.12207,120.41494,-8.912582,43.81669,-18.749474,-0.72426003,-11.350212,0.15029207,-8.232141,3.3299737,-6.0534177,4.204929,-2.0562735,0.84325147,-4.254482,-7.3016906,-6.2219024,-4.748861,-2.3045955,-2.7975068,3.119521,-2.1268504,0.24173339,-2.5049655,-1.2943829,3.5635278,1.3790392,2.3346324,3.9306672,-1.514956,-0.27283397,-3.5139394,-1.0579897,-0.00828468,0.41626772,0.0077761835,-1.598191,-3.0644174,-1.8674064,-0.3774394,-0.3566521,-0.1348635,-0.74296314,0.66977936,0.8396354,1078.2443,921.5035,0.009800909,0.011059498,1325.9611672938818,389.07614488155093,1375.6450734050982,2774.6651785714284,0.009800909,0.4214636,0.4196379,0.39222634,0.35973886,0.2885175,0.2706178,0.24837475,0.25799015,0.32736993,0.49657795,0.51528794,0.44763198,0.08797433035714286,0.037789577433963405,-19.987937928785577,0.056865927,1.0,-2.647548,3.7332711,-4.2576203,4.1764965,-3.856938,3.406047,-2.5704303,1.6350164,-0.7571193,0.18741436,Angry,Ses02M_script03_1_M026
-415.69745,121.32067,-31.51342,44.301743,-21.531078,6.489634,-20.17898,-0.5932823,-6.7894855,8.003683,-6.7582545,-1.803207,-2.2240615,-4.822613,-7.0441003,0.80372393,-8.456488,-1.2001402,-2.6322427,-0.518608,6.621146,0.9680332,5.7166867,2.2918985,4.7712317,5.6732774,7.4873204,3.828392,3.5883677,1.1781512,-0.67013824,-1.995348,-0.23276581,-1.8313153,-1.1022371,-0.41253832,-0.9861806,-2.734349,-2.7927017,-0.9723372,-1.0595199,-0.15384945,-0.2636156,-0.33174038,-0.31684202,1266.5231,958.7731,0.008291585,0.0043523544,1332.0190721045803,352.8236170017678,1313.480469522777,2694.571978672986,0.008291585,0.31596607,0.3070936,0.36207247,0.33611858,0.28663346,0.26870987,0.2630442,0.23729207,0.24484669,0.3419968,0.40173838,0.40371844,0.08784434241706161,0.044321498146461254,-10.470704932938489,0.021802142,1.0,-2.6567142,3.9043841,-4.6405516,4.7587934,-4.3126726,3.544907,-2.6999426,1.9033561,-1.1406024,0.40502104,Happy,Ses02M_script03_1_F023
-456.90192,146.782,-12.708884,30.40223,-25.478416,25.565832,-15.562343,-2.2794065,-10.543117,14.972151,-1.9720222,4.8290696,-3.393855,4.527626,-11.061037,-4.9272757,-6.5761476,-4.3424296,1.7917619,-3.7474823,-0.15572417,-2.8306534,1.1000535,-1.666592,-0.64347494,-0.073682986,1.0069209,-0.09146549,3.9345746,-0.30791742,1.5342414,-1.823835,1.3415636,-0.6990873,1.6595497,2.3720665,-0.41453308,-1.1734307,-2.3864434,-0.879682,-0.31815094,-0.14500643,-1.327397,-0.6984154,-0.94976914,1109.8782,911.43585,0.0053589274,0.0040146494,1195.8064272132626,558.6866021907515,1270.3425141802927,2274.8883928571427,0.0053589274,0.4237203,0.44165215,0.54412144,0.5382133,0.466836,0.52685744,0.39121574,0.35025972,0.3664171,0.5006436,0.47073278,0.30725002,0.08953683035714285,0.062443089947149796,-15.044512544655076,0.01161039,1.0,-2.3675308,2.932491,-3.4542453,3.6158054,-3.2479153,3.0488217,-2.506629,1.6419214,-0.91010964,0.28713864,Happy,Ses02M_script03_1_M027
-484.2786,129.65746,-8.985406,47.645958,-14.239302,11.01962,-17.969456,-3.0109253,-15.543716,15.659841,-2.5542068,2.0854475,-0.9520641,0.17712536,-7.1015506,-0.6772268,-7.1288524,-0.98253036,-0.8999018,-0.76576936,0.11419547,-4.58451,1.2393389,-1.6505351,1.4564205,-1.0379139,2.8875403,0.38740364,3.1368759,3.126196,4.002256,5.743349,9.125583,6.734786,5.068217,1.6643037,0.032451615,-1.6494468,-3.4603057,-3.129617,-3.559251,-1.3731884,-1.593422,-0.27825046,1.0070224,668.3072,541.454,0.0043973993,0.0025015334,1214.126594728082,446.1931804031882,1372.4679288038797,2619.612068965517,0.0043973993,0.3359042,0.4284091,0.3955577,0.28302172,0.33169577,0.32775453,0.43754598,0.5040434,0.4020722,0.39411473,0.23929521,0.27704358,0.07411772629310345,0.045850834824305124,-11.584633835530601,0.006603209,1.0,-2.2801228,2.7572367,-3.062784,3.2839043,-3.3115668,2.8836083,-2.1913238,1.7138829,-1.130656,0.3954543,Happy,Ses02M_script03_1_F024
-375.74985,128.51027,-22.567377,34.989464,-17.825722,15.367997,-15.816075,-8.222949,-8.24223,5.115959,-6.6271057,3.4328723,-6.8400664,3.5356228,-8.967534,-3.6182468,-3.137042,-7.9097,-1.2810093,-4.0498533,-2.8658037,-0.8612798,-0.21088915,-2.3053668,-1.5032879,-1.5611589,2.3323495,-0.3603648,2.3715312,0.80947495,-4.007916,-4.317807,-1.7299863,-1.9926108,1.4303424,1.6123904,-0.09669589,-2.0931897,-3.2978272,-2.8980591,-2.140103,-0.9211443,-1.209145,-0.9911616,-0.45357344,1080.865,887.955,0.014113215,0.009592387,1277.1239738842883,424.19874531674674,1299.361968613081,2583.317158385093,0.014113215,0.37071034,0.32549396,0.29593876,0.30529353,0.433981,0.37457293,0.30790994,0.34827405,0.41839206,0.43733633,0.2948262,0.41363364,0.08487905182453416,0.03976518226287769,-14.17933144150017,0.07284611,1.0,-2.4682019,3.2075262,-3.4922993,3.513696,-3.3220448,3.0631943,-2.533527,1.6886957,-0.8459808,0.25230816,Happy,Ses02M_script03_1_M028
-295.316,115.267334,-45.162586,24.915266,-34.06898,23.679077,-21.769907,-3.4697568,-14.302625,8.267274,-4.9788885,-2.5508382,-13.099856,2.2152128,-15.755762,-1.8542796,-5.685704,-2.7072916,-2.76032,2.700361,2.1158152,4.7578783,3.359571,-3.4536662,0.5878393,0.29627207,1.5746063,-2.1795597,0.94354236,-1.5529262,-1.1288096,-2.8397796,-0.89694333,-3.0993783,-1.1132451,-2.4954429,-1.875468,-3.7765148,-2.013429,-2.4669933,-0.55740345,-0.33653623,0.05598647,-0.46214002,1.8369462,1191.5646,811.40173,0.022853183,0.010556387,1477.8865785255143,345.5971515785501,1342.9879556439175,2874.8907342657344,0.022853183,0.32612097,0.41335198,0.4241071,0.41515842,0.3433043,0.28206778,0.2802382,0.26446122,0.32324934,0.31574392,0.23909925,0.22275852,0.10597410402097902,0.03856336467130819,-9.216235499019524,0.15103893,1.0,-2.4576921,3.304051,-3.7518878,3.8142126,-3.4717226,3.180273,-2.6793666,1.8536854,-1.0148195,0.32913634,Happy,Ses02M_script03_1_F025
